sp,model,rcp,scen,dispersal,year,hs_change,area_km2,sd_hsc,sd_area
Opuntia littoralis,meanw,rcp45,hades,nd_change_prop,2085,-0.08627157163709846,6777.324599792925,0.3222683447341219,2256.2011462155187
Opuntia littoralis,meanw,rcp45,hades,fd_change_prop,2085,4.726083544559248,42471.62030029106,1.6610075701856652,11852.69737636266
Opuntia littoralis,meanw,rcp85,cnrm,nd_change_prop,2055,-0.25182376624947733,5549.387582328737,0.3222683447341219,2256.2011462155187
Opuntia littoralis,meanw,rcp85,cnrm,fd_change_prop,2055,2.834738049626926,28443.095027767333,1.6610075701856652,11852.69737636266
Opuntia littoralis,meanw,rcp85,cnrm,nd_change_prop,2085,-0.8442755545186337,1155.042441922152,0.3222683447341219,2256.2011462155187
Opuntia littoralis,meanw,rcp85,cnrm,fd_change_prop,2085,1.8961292147545568,21481.226983932094,1.6610075701856652,11852.69737636266
Opuntia littoralis,meanw,rcp85,hades,nd_change_prop,2055,0.2547641458315034,9306.86147931093,0.3222683447341219,2256.2011462155187
Opuntia littoralis,meanw,rcp85,hades,fd_change_prop,2055,7.137168272161648,60355.1657053978,1.6610075701856652,11852.69737636266
Opuntia littoralis,meanw,rcp85,hades,nd_change_prop,2085,-0.4036986172454344,4422.898428884143,0.3222683447341219,2256.2011462155187
Opuntia littoralis,meanw,rcp85,hades,fd_change_prop,2085,3.693958765237744,34816.12394073894,1.6610075701856652,11852.69737636266
Opuntia littoralis,median,rcp45,cnrm,nd_change_prop,2055,-0.6269403808375711,2802.19785238646,0.3222683447341219,2256.2011462155187
Opuntia littoralis,median,rcp45,cnrm,fd_change_prop,2055,2.268418416522477,24550.379073570937,1.6610075701856652,11852.69737636266
Opuntia littoralis,median,rcp45,cnrm,nd_change_prop,2085,-0.359026093411384,4814.607671854046,0.3222683447341219,2256.2011462155187
Opuntia littoralis,median,rcp45,cnrm,fd_change_prop,2085,2.889636285499139,29216.591359475213,1.6610075701856652,11852.69737636266
Opuntia littoralis,median,rcp45,hades,nd_change_prop,2055,-0.1356608786362845,6492.3918462599695,0.3222683447341219,2256.2011462155187
Opuntia littoralis,median,rcp45,hades,fd_change_prop,2055,4.010161895261647,37633.30090383736,1.6610075701856652,11852.69737636266
Opuntia littoralis,median,rcp45,hades,nd_change_prop,2085,-0.05949667611120698,7064.491193875435,0.3222683447341219,2256.2011462155187
Opuntia littoralis,median,rcp45,hades,fd_change_prop,2085,4.904556235561212,44351.44934670817,1.6610075701856652,11852.69737636266
Opuntia littoralis,median,rcp85,cnrm,nd_change_prop,2055,-0.25536893008568823,5593.217485234219,0.3222683447341219,2256.2011462155187
Opuntia littoralis,median,rcp85,cnrm,fd_change_prop,2055,2.9474476775605725,29650.83551337675,1.6610075701856652,11852.69737636266
Opuntia littoralis,median,rcp85,cnrm,nd_change_prop,2085,-0.8454097487665876,1161.1883134892196,0.3222683447341219,2256.2011462155187
Opuntia littoralis,median,rcp85,cnrm,fd_change_prop,2085,2.1248664318765225,23472.103531490447,1.6610075701856652,11852.69737636266
Opuntia littoralis,median,rcp85,hades,nd_change_prop,2055,0.2742880634738619,9571.679944361493,0.3222683447341219,2256.2011462155187
Opuntia littoralis,median,rcp85,hades,fd_change_prop,2055,7.491166842278527,63780.50120543388,1.6610075701856652,11852.69737636266
Opuntia littoralis,median,rcp85,hades,nd_change_prop,2085,-0.3762755044798119,4685.0405459362055,0.3222683447341219,2256.2011462155187
Opuntia littoralis,median,rcp85,hades,fd_change_prop,2085,4.075491235091793,38124.01532685872,1.6610075701856652,11852.69737636266
Picea breweriana,mean,rcp45,cnrm,nd_change_prop,2055,-0.44061344767498856,330.0757740276589,0.18518752536161825,161.42929018907614
Picea breweriana,mean,rcp45,cnrm,fd_change_prop,2055,13.08774540468186,8312.719441373396,2.921916264519846,1965.1253501582678
Picea breweriana,mean,rcp45,cnrm,nd_change_prop,2085,-0.3721513815626479,370.473008050607,0.18518752536161825,161.42929018907614
Picea breweriana,mean,rcp45,cnrm,fd_change_prop,2085,12.762963062258397,8121.075965819028,2.921916264519846,1965.1253501582678
Picea breweriana,mean,rcp45,hades,nd_change_prop,2055,-0.6183877042989454,225.1769788859929,0.18518752536161825,161.42929018907614
Picea breweriana,mean,rcp45,hades,fd_change_prop,2055,9.70479630311827,6316.551427405842,2.921916264519846,1965.1253501582678
Picea breweriana,mean,rcp45,hades,nd_change_prop,2085,-0.6128730994746877,228.4309674709132,0.18518752536161825,161.42929018907614
Picea breweriana,mean,rcp45,hades,fd_change_prop,2085,8.610590012404712,5670.895955617945,2.921916264519846,1965.1253501582678
Picea breweriana,mean,rcp85,cnrm,nd_change_prop,2055,-0.4565122602696083,320.69440286047944,0.18518752536161825,161.42929018907614
Picea breweriana,mean,rcp85,cnrm,fd_change_prop,2055,14.330040897752632,9045.757525220935,2.921916264519846,1965.1253501582678
Picea breweriana,mean,rcp85,cnrm,nd_change_prop,2085,-0.24387274108599097,446.16605317398574,0.18518752536161825,161.42929018907614
Picea breweriana,mean,rcp85,cnrm,fd_change_prop,2085,13.781086733323384,8721.837563297337,2.921916264519846,1965.1253501582678
Picea breweriana,mean,rcp85,hades,nd_change_prop,2055,-0.6193401202986846,224.6149892439402,0.18518752536161825,161.42929018907614
Picea breweriana,mean,rcp85,hades,fd_change_prop,2055,7.719037511437824,5144.8198806393675,2.921916264519846,1965.1253501582678
Picea breweriana,mean,rcp85,hades,nd_change_prop,2085,-0.48841156204896313,301.8716644839501,0.18518752536161825,161.42929018907614
Picea breweriana,mean,rcp85,hades,fd_change_prop,2085,7.263748448190694,4876.168642362353,2.921916264519846,1965.1253501582678
Picea breweriana,meansup,rcp45,cnrm,nd_change_prop,2055,-0.18510658867310573,649.4710345257696,0.18518752536161825,161.42929018907614
Picea breweriana,meansup,rcp45,cnrm,fd_change_prop,2055,11.429061989816798,9905.977440125636,2.921916264519846,1965.1253501582678
Picea breweriana,meansup,rcp45,cnrm,nd_change_prop,2085,-0.11059523412184658,708.8566742323469,0.18518752536161825,161.42929018907614
Picea breweriana,meansup,rcp45,cnrm,fd_change_prop,2085,11.366898896993057,9856.433379952394,2.921916264519846,1965.1253501582678
Picea breweriana,meansup,rcp45,hades,nd_change_prop,2055,-0.4837365209682659,411.4626172626011,0.18518752536161825,161.42929018907614
Picea breweriana,meansup,rcp45,hades,fd_change_prop,2055,7.944152255722961,7128.500166692501,2.921916264519846,1965.1253501582678
Picea breweriana,meansup,rcp45,hades,nd_change_prop,2085,-0.4594440578150197,430.8237397799962,0.18518752536161825,161.42929018907614
Picea breweriana,meansup,rcp45,hades,fd_change_prop,2085,7.292916133495698,6609.46418953963,2.921916264519846,1965.1253501582678
Picea breweriana,meansup,rcp85,cnrm,nd_change_prop,2055,-0.2525833354459966,595.6919857276406,0.18518752536161825,161.42929018907614
Picea breweriana,meansup,rcp85,cnrm,fd_change_prop,2055,11.968166133092655,10335.644094418962,2.921916264519846,1965.1253501582678
Picea breweriana,meansup,rcp85,cnrm,nd_change_prop,2085,0.0914113179800978,869.8561406055065,0.18518752536161825,161.42929018907614
Picea breweriana,meansup,rcp85,cnrm,fd_change_prop,2085,11.498176844475609,9961.062062890303,2.921916264519846,1965.1253501582678
Picea breweriana,meansup,rcp85,hades,nd_change_prop,2055,-0.4685501458235177,423.5661766224638,0.18518752536161825,161.42929018907614
Picea breweriana,meansup,rcp85,hades,fd_change_prop,2055,6.477629892867052,5959.680069585196,2.921916264519846,1965.1253501582678
Picea breweriana,meansup,rcp85,hades,nd_change_prop,2085,-0.3142198849364153,546.5675812279674,0.18518752536161825,161.42929018907614
Picea breweriana,meansup,rcp85,hades,fd_change_prop,2085,6.3734911246585275,5876.681345356345,2.921916264519846,1965.1253501582678
Picea breweriana,meanthr,rcp45,cnrm,nd_change_prop,2055,-0.5258428525240061,228.5041653576197,0.18518752536161825,161.42929018907614
Picea breweriana,meanthr,rcp45,cnrm,fd_change_prop,2055,11.703838987013125,6122.189953304443,2.921916264519846,1965.1253501582678
Picea breweriana,meanthr,rcp45,cnrm,nd_change_prop,2085,-0.4553004563682972,262.4997118587993,0.18518752536161825,161.42929018907614
Picea breweriana,meanthr,rcp45,cnrm,fd_change_prop,2085,11.700325258713503,6120.49662956848,2.921916264519846,1965.1253501582678
Picea breweriana,meanthr,rcp45,hades,nd_change_prop,2055,-0.6993387340526428,144.89363283117973,0.18518752536161825,161.42929018907614
Picea breweriana,meanthr,rcp45,hades,fd_change_prop,2055,8.104196843492373,4387.462916140111,2.921916264519846,1965.1253501582678
Picea breweriana,meanthr,rcp45,hades,nd_change_prop,2085,-0.6962356414007269,146.38906446229163,0.18518752536161825,161.42929018907614
Picea breweriana,meanthr,rcp45,hades,fd_change_prop,2085,7.247785817445745,3974.74428951695,2.921916264519846,1965.1253501582678
Picea breweriana,meanthr,rcp85,cnrm,nd_change_prop,2055,-0.5472422530814587,218.19144057942444,0.18518752536161825,161.42929018907614
Picea breweriana,meanthr,rcp85,cnrm,fd_change_prop,2055,13.127497870026485,6808.274696619209,2.921916264519846,1965.1253501582678
Picea breweriana,meanthr,rcp85,cnrm,nd_change_prop,2085,-0.32547941370481065,325.06261775948036,0.18518752536161825,161.42929018907614
Picea breweriana,meanthr,rcp85,cnrm,fd_change_prop,2085,13.769298265438788,7117.568913653666,2.921916264519846,1965.1253501582678
Picea breweriana,meanthr,rcp85,hades,nd_change_prop,2055,-0.7041497040361319,142.57514688935726,0.18518752536161825,161.42929018907614
Picea breweriana,meanthr,rcp85,hades,fd_change_prop,2055,6.15623094628146,3448.7059579107245,2.921916264519846,1965.1253501582678
Picea breweriana,meanthr,rcp85,hades,nd_change_prop,2085,-0.5642378725305178,210.00097069488132,0.18518752536161825,161.42929018907614
Picea breweriana,meanthr,rcp85,hades,fd_change_prop,2085,6.892085974321635,3803.3266567688834,2.921916264519846,1965.1253501582678
Picea breweriana,meanw,rcp45,cnrm,nd_change_prop,2055,-0.4100274420872924,364.2131424598454,0.18518752536161825,161.42929018907614
Picea breweriana,meanw,rcp45,cnrm,fd_change_prop,2055,12.633936641096197,8416.762511328188,2.921916264519846,1965.1253501582678
Picea breweriana,meanw,rcp45,cnrm,nd_change_prop,2085,-0.3418938854471559,406.2746526742606,0.18518752536161825,161.42929018907614
Picea breweriana,meanw,rcp45,cnrm,fd_change_prop,2085,12.31835289603195,8221.940318401543,2.921916264519846,1965.1253501582678
Picea breweriana,meanw,rcp45,hades,nd_change_prop,2055,-0.601121417782461,246.24335478138104,0.18518752536161825,161.42929018907614
Picea breweriana,meanw,rcp45,hades,fd_change_prop,2055,9.32074154292473,6371.397549681733,2.921916264519846,1965.1253501582678
Picea breweriana,meanw,rcp45,hades,nd_change_prop,2085,-0.597035301417366,248.76587428136096,0.18518752536161825,161.42929018907614
Picea breweriana,meanw,rcp45,hades,fd_change_prop,2085,8.275249814987351,5725.974601544904,2.921916264519846,1965.1253501582678
Picea breweriana,meanw,rcp85,cnrm,nd_change_prop,2055,-0.4289142608180355,352.55357031748963,0.18518752536161825,161.42929018907614
Picea breweriana,meanw,rcp85,cnrm,fd_change_prop,2055,13.813680038633052,9145.064267656197,2.921916264519846,1965.1253501582678
Picea breweriana,meanw,rcp85,cnrm,nd_change_prop,2085,-0.20854382428839657,488.5968626998843,0.18518752536161825,161.42929018907614
Picea breweriana,meanw,rcp85,cnrm,fd_change_prop,2085,13.24533563064282,8794.203028336942,2.921916264519846,1965.1253501582678
Picea breweriana,meanw,rcp85,hades,nd_change_prop,2055,-0.6045068183575469,244.1534145538224,0.18518752536161825,161.42929018907614
Picea breweriana,meanw,rcp85,hades,fd_change_prop,2055,7.415256355790027,5195.066992253161,2.921916264519846,1965.1253501582678
Picea breweriana,meanw,rcp85,hades,nd_change_prop,2085,-0.4736028713662377,324.96554260055785,0.18518752536161825,161.42929018907614
Picea breweriana,meanw,rcp85,hades,fd_change_prop,2085,6.9824189921505235,4927.859553075109,2.921916264519846,1965.1253501582678
Picea breweriana,median,rcp45,cnrm,nd_change_prop,2055,-0.659373766924603,227.2315842245445,0.18518752536161825,161.42929018907614
Picea breweriana,median,rcp45,cnrm,fd_change_prop,2055,7.604983092469927,5740.3797783670825,2.921916264519846,1965.1253501582678
Picea breweriana,median,rcp45,cnrm,nd_change_prop,2085,-0.5562507476983136,296.0248971095832,0.18518752536161825,161.42929018907614
Picea breweriana,median,rcp45,cnrm,fd_change_prop,2085,7.92282412862085,5952.411369486956,2.921916264519846,1965.1253501582678
Picea breweriana,median,rcp45,hades,nd_change_prop,2055,-0.7336743032512855,177.66573480123168,0.18518752536161825,161.42929018907614
Picea breweriana,median,rcp45,hades,fd_change_prop,2055,5.633328751556732,4425.090185478514,2.921916264519846,1965.1253501582678
Picea breweriana,median,rcp45,hades,nd_change_prop,2085,-0.7082269196368145,194.64167127235496,0.18518752536161825,161.42929018907614
Picea breweriana,median,rcp45,hades,fd_change_prop,2085,5.283782239991165,4191.90788807858,2.921916264519846,1965.1253501582678
Picea breweriana,median,rcp85,cnrm,nd_change_prop,2055,-0.6330276486892161,244.807066097278,0.18518752536161825,161.42929018907614
Picea breweriana,median,rcp85,cnrm,fd_change_prop,2055,8.627198019208816,6422.298828240849,2.921916264519846,1965.1253501582678
Picea breweriana,median,rcp85,cnrm,nd_change_prop,2085,-0.35544450618684553,429.9826371487286,0.18518752536161825,161.42929018907614
Picea breweriana,median,rcp85,cnrm,fd_change_prop,2085,9.365993679617318,6915.149031870593,2.921916264519846,1965.1253501582678
Picea breweriana,median,rcp85,hades,nd_change_prop,2055,-0.7190919128411231,187.39363991518857,0.18518752536161825,161.42929018907614
Picea breweriana,median,rcp85,hades,fd_change_prop,2055,4.48011528569032,3655.782077785297,2.921916264519846,1965.1253501582678
Picea breweriana,median,rcp85,hades,nd_change_prop,2085,-0.5441084890973011,304.1249915534584,0.18518752536161825,161.42929018907614
Picea breweriana,median,rcp85,hades,fd_change_prop,2085,4.82047565277838,3882.836302946952,2.921916264519846,1965.1253501582678
Pickeringia montana,mean,rcp45,cnrm,nd_change_prop,2055,0.1416083011300695,9622.553444502026,0.2161023038895876,2058.2345560479653
Pickeringia montana,mean,rcp45,cnrm,fd_change_prop,2055,0.9368125707393722,16325.286401188796,0.7706882063928562,5322.891683175738
Pickeringia montana,mean,rcp45,cnrm,nd_change_prop,2085,0.3893045547390061,11710.371513094851,0.2161023038895876,2058.2345560479653
Pickeringia montana,mean,rcp45,cnrm,fd_change_prop,2085,1.8378120733927972,23919.761545745856,0.7706882063928562,5322.891683175738
Pickeringia montana,mean,rcp45,hades,nd_change_prop,2055,0.08909226654004089,9179.898683639096,0.2161023038895876,2058.2345560479653
Pickeringia montana,mean,rcp45,hades,fd_change_prop,2055,0.7655718193343896,14881.90754642748,0.7706882063928562,5322.891683175738
Pickeringia montana,mean,rcp45,hades,nd_change_prop,2085,-0.1739585224444271,6962.658082711586,0.2161023038895876,2058.2345560479653
Pickeringia montana,mean,rcp45,hades,fd_change_prop,2085,0.482691218635788,12497.522555585518,0.7706882063928562,5322.891683175738
Pickeringia montana,mean,rcp85,cnrm,nd_change_prop,2055,0.17496636889251208,9903.72675896696,0.2161023038895876,2058.2345560479653
Pickeringia montana,mean,rcp85,cnrm,fd_change_prop,2055,0.813795597039453,15288.38311059727,0.7706882063928562,5322.891683175738
Pickeringia montana,mean,rcp85,cnrm,nd_change_prop,2085,-0.0021857803255169,8410.52105787714,0.2161023038895876,2058.2345560479653
Pickeringia montana,mean,rcp85,cnrm,fd_change_prop,2085,0.7288105959576537,14572.049220872424,0.7706882063928562,5322.891683175738
Pickeringia montana,mean,rcp85,hades,nd_change_prop,2055,-0.23572956662346173,6441.993356161272,0.2161023038895876,2058.2345560479653
Pickeringia montana,mean,rcp85,hades,fd_change_prop,2055,0.1906282076857396,10035.739534870763,0.7706882063928562,5322.891683175738
Pickeringia montana,mean,rcp85,hades,nd_change_prop,2085,0.4416028328438791,12151.190816547196,0.2161023038895876,2058.2345560479653
Pickeringia montana,mean,rcp85,hades,fd_change_prop,2085,2.02809238512772,25523.62380506311,0.7706882063928562,5322.891683175738
Pickeringia montana,meansup,rcp45,cnrm,nd_change_prop,2055,0.01157905489726095,6099.048798675987,0.2161023038895876,2058.2345560479653
Pickeringia montana,meansup,rcp45,cnrm,fd_change_prop,2055,2.0773827360493256,18554.26660773844,0.7706882063928562,5322.891683175738
Pickeringia montana,meansup,rcp45,cnrm,nd_change_prop,2085,0.1574797315017907,6978.718402413727,0.2161023038895876,2058.2345560479653
Pickeringia montana,meansup,rcp45,cnrm,fd_change_prop,2085,3.091230591495942,24666.99454023792,0.7706882063928562,5322.891683175738
Pickeringia montana,meansup,rcp45,hades,nd_change_prop,2055,0.0142317470875071,6115.042505779602,0.2161023038895876,2058.2345560479653
Pickeringia montana,meansup,rcp45,hades,fd_change_prop,2055,1.6404753927538327,15920.049149044886,0.7706882063928562,5322.891683175738
Pickeringia montana,meansup,rcp45,hades,nd_change_prop,2085,-0.17262635345026636,4988.430929461891,0.2161023038895876,2058.2345560479653
Pickeringia montana,meansup,rcp45,hades,fd_change_prop,2085,1.2982918129492425,13856.94361000642,0.7706882063928562,5322.891683175738
Pickeringia montana,meansup,rcp85,cnrm,nd_change_prop,2055,0.04586131937024027,6305.744659901636,0.2161023038895876,2058.2345560479653
Pickeringia montana,meansup,rcp85,cnrm,fd_change_prop,2055,1.7958886538913548,16857.072369375786,0.7706882063928562,5322.891683175738
Pickeringia montana,meansup,rcp85,cnrm,nd_change_prop,2085,-0.11438580332969954,5339.576947686978,0.2161023038895876,2058.2345560479653
Pickeringia montana,meansup,rcp85,cnrm,fd_change_prop,2085,1.7885971480107372,16813.110160029493,0.7706882063928562,5322.891683175738
Pickeringia montana,meansup,rcp85,hades,nd_change_prop,2055,-0.1981550071393387,4834.512653020347,0.2161023038895876,2058.2345560479653
Pickeringia montana,meansup,rcp85,hades,fd_change_prop,2055,0.8945051971720849,11422.418832180492,0.7706882063928562,5322.891683175738
Pickeringia montana,meansup,rcp85,hades,nd_change_prop,2085,0.2362928566707258,7453.901329595146,0.2161023038895876,2058.2345560479653
